Organization,Event,Date,Fight Number,Result,Fighter,Opponent,Method,Round,Time,Url
Pride Fighting Championships,Pride FC - Shockwave 2003,2003-12-31,7,win,Hayato Sakurai,Daiju Takase ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Pride-FC-Shockwave-2003-1958
Pride Fighting Championships,Pride FC - Shockwave 2003,2003-12-31,7,loss,Daiju Takase,Hayato Sakurai ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Pride-FC-Shockwave-2003-1958
Pride Fighting Championships,Pride FC - Shockwave 2003,2003-12-31,8,win,Heath Herring,Paulo Cesar Silva ,Submission (Rear-Naked Choke),3.0,0:35,http://www.sherdog.com/events/Pride-FC-Shockwave-2003-1958
Pride Fighting Championships,Pride FC - Shockwave 2003,2003-12-31,8,loss,Paulo Cesar Silva,Heath Herring ,Submission (Rear-Naked Choke),3.0,0:35,http://www.sherdog.com/events/Pride-FC-Shockwave-2003-1958
Pride Fighting Championships,Pride FC - Shockwave 2003,2003-12-31,9,win,"Quinton ""Rampage"" Jackson",Ikuhisa Minowa ,TKO (Punches),2.0,1:05,http://www.sherdog.com/events/Pride-FC-Shockwave-2003-1958
Pride Fighting Championships,Pride FC - Shockwave 2003,2003-12-31,9,loss,Ikuhisa Minowa,Quinton Jackson ,TKO (Punches),2.0,1:05,http://www.sherdog.com/events/Pride-FC-Shockwave-2003-1958
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,0,win,"Mirko ""Cro Cop"" Filipovic",Alberto Rodriguez,KO (Head Kick),1.0,0:46,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,0,loss,Alberto Rodriguez,Mirko Filipovic,KO (Head Kick),1.0,0:46,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,1,win,Aleksander Emelianenko,Assuerio Silva ,Decision (Split),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,1,loss,Assuerio Silva,Aleksander Emelianenko ,Decision (Split),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,2,win,"Mauricio ""Shogun"" Rua",Akira Shoji ,KO (Punches),1.0,3:47,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,2,loss,Akira Shoji,Mauricio Rua ,KO (Punches),1.0,3:47,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,3,win,Ryan Gracie,Kazuhiro Hamanaka ,TKO (Soccer Kicks),1.0,7:37,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,3,loss,Kazuhiro Hamanaka,Ryan Gracie ,TKO (Soccer Kicks),1.0,7:37,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,4,win,Rodrigo Gracie,Daiju Takase ,Decision (Unanimous),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,4,loss,Daiju Takase,Rodrigo Gracie ,Decision (Unanimous),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,5,win,Kazuhiro Nakamura,Daniel Gracie ,Decision (Unanimous),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,5,loss,Daniel Gracie,Kazuhiro Nakamura ,Decision (Unanimous),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,6,win,Ralph Gracie,Dokonjonosuke Mishima ,Decision (Unanimous),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,6,loss,Dokonjonosuke Mishima,Ralph Gracie ,Decision (Unanimous),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,7,win,Carlos Newton,Renzo Gracie ,Decision (Split),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,7,loss,Renzo Gracie,Carlos Newton ,Decision (Split),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,8,win,Sergei Kharitonov,Jason Suttie ,Submission (Armbar),1.0,2:25,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,8,loss,Jason Suttie,Sergei Kharitonov ,Submission (Armbar),1.0,2:25,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,9,win,Chalid Arrab,Rodney Glunder ,Decision (Unanimous),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,9,loss,Rodney Glunder,Chalid Arrab ,Decision (Unanimous),2.0,5:00,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,10,win,Chris Brennan,Eiji Mitsuoka ,Submission (Kimura),1.0,4:31,http://www.sherdog.com/events/Pride-Bushido-1-1829
Pride Fighting Championships,Pride - Bushido 1,2003-10-05,10,loss,Eiji Mitsuoka,Chris Brennan ,Submission (Kimura),1.0,4:31,http://www.sherdog.com/events/Pride-Bushido-1-1829
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,0,win,Randy Couture,Tito Ortiz,Decision (Unanimous),5.0,5:00,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,0,loss,Tito Ortiz,Randy Couture,Decision (Unanimous),5.0,5:00,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,1,win,Andrei Arlovski,Vladimir Matyushenko ,KO (Punch),1.0,1:59,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,1,loss,Vladimir Matyushenko,Andrei Arlovski ,KO (Punch),1.0,1:59,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,2,win,Tim Sylvia,Gan McGee ,TKO (Punches),1.0,1:54,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,2,loss,Gan McGee,Tim Sylvia ,TKO (Punches),1.0,1:54,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,3,win,Jorge Rivera,David Loiseau ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,3,loss,David Loiseau,Jorge Rivera ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,4,win,Rich Franklin,Edwin Dewees ,TKO (Punches and Knees),1.0,3:35,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,4,loss,Edwin Dewees,Rich Franklin ,TKO (Punches and Knees),1.0,3:35,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,5,win,Karo Parisyan,Dave Strasser ,Submission (Kimura),1.0,3:52,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,5,loss,Dave Strasser,Karo Parisyan ,Submission (Kimura),1.0,3:52,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,6,win,Josh Thomson,Gerald Strebendt ,KO (Punches),1.0,2:45,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,6,loss,Gerald Strebendt,Josh Thomson ,KO (Punches),1.0,2:45,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,7,win,Nick Diaz,Jeremy Jackson ,Submission (Armbar),3.0,2:04,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,7,loss,Jeremy Jackson,Nick Diaz ,Submission (Armbar),3.0,2:04,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,8,win,Hermes Franca,Caol Uno ,KO (Punch),2.0,2:46,http://www.sherdog.com/events/UFC-44-Undisputed-1688
Ultimate Fighting Championship,UFC 44 - Undisputed,2003-09-26,8,loss,Caol Uno,Hermes Franca ,KO (Punch),2.0,2:46,http://www.sherdog.com/events/UFC-44-Undisputed-1688
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,0,win,Ron Waterman,James Nevarez,TKO (Punches),3.0,2:31,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,0,loss,James Nevarez,Ron Waterman,TKO (Punches),3.0,2:31,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,1,win,Tony Alanis,Don Rugebreght ,Submission (Punches),1.0,1:54,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,1,loss,Don Rugebreght,Tony Alanis ,Submission (Punches),1.0,1:54,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,2,win,Wander Braga,Nick Ertl ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,2,loss,Nick Ertl,Wander Braga ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,3,win,Shonie Carter,Dax Bruce ,Submission (Rear-Naked Choke),1.0,2:28,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,3,loss,Dax Bruce,Shonie Carter ,Submission (Rear-Naked Choke),1.0,2:28,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,4,draw,Boyd Ballard,Abraham Baxter ,Draw,3.0,5:00,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,4,draw,Abraham Baxter,Boyd Ballard ,Draw,3.0,5:00,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,5,win,Olaf Alfonso,Randy Spence ,TKO (Punches),2.0,4:34,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,5,loss,Randy Spence,Olaf Alfonso ,TKO (Punches),2.0,4:34,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,6,win,J.T. Taylor,Ryan Schultz ,KO (Punches),2.0,1:56,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,6,loss,Ryan Schultz,J.T. Taylor ,KO (Punches),2.0,1:56,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,7,win,Jason Von Flue,Nick Gilardi ,Technical Submission (Arm-Triangle Choke),1.0,2:46,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,7,loss,Nick Gilardi,Jason Von Flue ,Technical Submission (Arm-Triangle Choke),1.0,2:46,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,8,win,Anthony Arria,Levi Thornbrue ,TKO (Punches),1.0,1:29,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,8,loss,Levi Thornbrue,Anthony Arria ,TKO (Punches),1.0,1:29,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,9,win,Poppies Martinez,Johnny Fadella ,TKO (Knees),1.0,0:51,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,9,loss,Johnny Fadella,Poppies Martinez ,TKO (Knees),1.0,0:51,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,10,win,Jorge Evangelista,Gary Quan ,TKO (Shoulder Injury),1.0,4:26,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,10,loss,Gary Quan,Jorge Evangelista ,TKO (Shoulder Injury),1.0,4:26,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,11,win,Gabe Ruediger,Carlos Cordero ,TKO (Punches),1.0,2:57,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,11,loss,Carlos Cordero,Gabe Ruediger ,TKO (Punches),1.0,2:57,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,12,win,Michael Brown,John Letters ,Submission (Rear-Naked Choke),1.0,0:54,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
World Extreme Cagefighting,WEC 7 - This Time It's Personal,2003-08-09,12,loss,John Letters,Michael Brown ,Submission (Rear-Naked Choke),1.0,0:54,http://www.sherdog.com/events/WEC-7-This-Time-Its-Personal-1763
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,0,win,Fedor Emelianenko,Kazuyuki Fujita,Submission (Rear-Naked Choke),1.0,4:17,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,0,loss,Kazuyuki Fujita,Fedor Emelianenko,Submission (Rear-Naked Choke),1.0,4:17,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,1,win,"Mirko ""Cro Cop"" Filipovic",Heath Herring ,TKO (Kick to the Body and Punches),1.0,3:17,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,1,loss,Heath Herring,Mirko Filipovic ,TKO (Kick to the Body and Punches),1.0,3:17,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,2,win,Mark Coleman,Don Frye ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,2,loss,Don Frye,Mark Coleman ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,3,win,"Quinton ""Rampage"" Jackson",Mikhail Ilyukhin ,Submission (Knee to the Body),1.0,6:26,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,3,loss,Mikhail Ilyukhin,Quinton Jackson ,Submission (Knee to the Body),1.0,6:26,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,4,win,Alistair Overeem,Mike Bencic ,Submission (Knee to the Body and Punches),1.0,3:44,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,4,loss,Mike Bencic,Alistair Overeem ,Submission (Knee to the Body and Punches),1.0,3:44,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,5,win,Daiju Takase,Anderson Silva ,Submission (Triangle Choke),1.0,8:33,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,5,loss,Anderson Silva,Daiju Takase ,Submission (Triangle Choke),1.0,8:33,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,6,win,Kazuhiro Hamanaka,Antonio Schembri ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Pride Fighting Championships,Pride 26 - Bad to the Bone,2003-06-08,6,loss,Antonio Schembri,Kazuhiro Hamanaka ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Pride-26-Bad-to-the-Bone-1617
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,0,win,Matt Hughes,Sean Sherk,Decision (Unanimous),5.0,5:00,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,0,loss,Sean Sherk,Matt Hughes,Decision (Unanimous),5.0,5:00,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,1,win,Pete Spratt,Robbie Lawler ,Submission (Injury),2.0,2:28,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,1,loss,Robbie Lawler,Pete Spratt ,Submission (Injury),2.0,2:28,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,2,win,Dave Strasser,Romie Aram ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,2,loss,Romie Aram,Dave Strasser ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,3,win,Wesley Correira,Sean Alvarez ,TKO (Knees and Punches),2.0,1:46,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,3,loss,Sean Alvarez,Wesley Correira ,TKO (Knees and Punches),2.0,1:46,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,4,win,Rich Franklin,Evan Tanner ,TKO (Punches),1.0,2:40,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,4,loss,Evan Tanner,Rich Franklin ,TKO (Punches),1.0,2:40,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,5,win,"Duane ""Bang"" Ludwig",Genki Sudo ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,5,loss,Genki Sudo,Duane Ludwig ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,6,win,Hermes Franca,Rich Crunkilton ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,6,loss,Richard Crunkilton,Hermes Franca ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,7,win,David Loiseau,Mark Weir ,KO (Punches),1.0,3:55,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Ultimate Fighting Championship,UFC 42 - Sudden Impact,2003-04-25,7,loss,Mark Weir,David Loiseau ,KO (Punches),1.0,3:55,http://www.sherdog.com/events/UFC-42-Sudden-Impact-1469
Pride Fighting Championships,Pride 24 - Cold Fury 3,2002-12-23,0,win,Antonio Rodrigo Nogueira,Dan Henderson,Submission (Armbar),3.0,1:49,http://www.sherdog.com/events/Pride-24-Cold-Fury-3-1287
Pride Fighting Championships,Pride 24 - Cold Fury 3,2002-12-23,0,loss,Dan Henderson,Antonio Rodrigo Nogueira,Submission (Armbar),3.0,1:49,http://www.sherdog.com/events/Pride-24-Cold-Fury-3-1287
Pride Fighting Championships,Pride 24 - Cold Fury 3,2002-12-23,1,win,Kevin Randleman,Murilo Rua ,TKO (Cut),3.0,0:20,http://www.sherdog.com/events/Pride-24-Cold-Fury-3-1287
Pride Fighting Championships,Pride 24 - Cold Fury 3,2002-12-23,1,loss,"Murilo ""Ninja"" Rua",Kevin Randleman ,TKO (Cut),3.0,0:20,http://www.sherdog.com/events/Pride-24-Cold-Fury-3-1287
Pride Fighting Championships,Pride 24 - Cold Fury 3,2002-12-23,2,win,Alistair Overeem,Bazigit Ataev ,TKO (Knee to the Body),2.0,4:59,http://www.sherdog.com/events/Pride-24-Cold-Fury-3-1287
Pride Fighting Championships,Pride 24 - Cold Fury 3,2002-12-23,2,loss,Bazigit Ataev,Alistair Overeem ,TKO (Knee to the Body),2.0,4:59,http://www.sherdog.com/events/Pride-24-Cold-Fury-3-1287
Pride Fighting Championships,Pride 24 - Cold Fury 3,2002-12-23,3,win,Yoshihisa Yamamoto,Alexander Otsuka ,TKO (Leg Injury),2.0,5:00,http://www.sherdog.com/events/Pride-24-Cold-Fury-3-1287
Pride Fighting Championships,Pride 24 - Cold Fury 3,2002-12-23,3,loss,Alexander Otsuka,Yoshihisa Yamamoto ,TKO (Leg Injury),2.0,5:00,http://www.sherdog.com/events/Pride-24-Cold-Fury-3-1287
Pride Fighting Championships,Pride 24 - Cold Fury 3,2002-12-23,4,win,Rodrigo Gracie,Yuki Sasaki ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Pride-24-Cold-Fury-3-1287
Pride Fighting Championships,Pride 24 - Cold Fury 3,2002-12-23,4,loss,Yuki Sasaki,Rodrigo Gracie ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Pride-24-Cold-Fury-3-1287
